1595624347881113,8192.0,-9.094947E-12,4096,0,1024,0.0,31514.0,16516.0,32484.0,32763.0,32765.0,32767.0,1,4,4
1595624347884446,8192.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347887780,430.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347891113,425.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347894446,421.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347897780,418.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347901113,414.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347904446,396.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347907780,356.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347911113,300.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347914446,244.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347917780,196.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347921113,159.0,-9.094947E-12,4096,0,1024,0.0,31572.0,16603.0,32587.0,32765.0,32764.0,32767.0,1,4,4
1595624347924446,127.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347927780,105.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347931113,87.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347934446,74.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347937780,63.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347941113,56.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347944446,57.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347947780,53.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347951113,50.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347954446,52.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347957780,52.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595624347961113,52.0,-9.094947E-12,4096,0,1024,0.0,31498.0,16515.0,32526.0,32764.0,32765.0,32767.0,1,4,4
1595624347964446,51.0,-9.094947E-12,4096,0,1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
