1.60E+15,3004,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,3.8,32779,16560,32672,32760,32765,32766,0.000671387,-0.989257813,-0.005859375,-0.487804878,-0.182926829,-0.12195122,,0.006586304,-9.704619141,-0.057480469,-0.008509485,-0.003191057,-0.002127371
1.60E+15,2942,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,4,32769,16252,32768,32768,32764,32767,6.10E-05,-1.008056641,0,0,-0.243902439,-0.06097561,,0.000598755,-9.889035645,0,0,-0.004254743,-0.001063686
1.60E+15,3021,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,4.2,32781,16560,32662,32762,32763,32766,0.000793457,-0.989257813,-0.006469727,-0.365853659,-0.304878049,-0.12195122,,0.007783813,-9.704619141,-0.063468018,-0.006382114,-0.005318428,-0.002127371
1.60E+15,3194,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,4.4,32766,16357,32766,32765,32764,32767,-0.00012207,-1.001647949,-0.00012207,-0.182926829,-0.243902439,-0.06097561,,-0.00119751,-9.826166382,-0.00119751,-0.003191057,-0.004254743,-0.001063686
1.60E+15,3293,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,4.6,32789,16373,32758,32764,32765,32766,0.001281738,-1.000671387,-0.000610352,-0.243902439,-0.182926829,-0.12195122,,0.012573853,-9.816586304,-0.005987549,-0.004254743,-0.003191057,-0.002127371
1.60E+15,3242,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,4.8,32794,16416,32642,32765,32764,32768,0.001586914,-0.998046875,-0.00769043,-0.182926829,-0.243902439,0,,0.015567627,-9.790839844,-0.075443115,-0.003191057,-0.004254743,0
1.60E+15,3164,-9.09E-12,128,0,0,0,32763,16342,32627,32761,32766,32765,1,4,4,,5,32788,16475,32692,32761,32765,32766,0.001220703,-0.994445801,-0.004638672,-0.426829268,-0.182926829,-0.12195122,,0.011975098,-9.755513306,-0.045505371,-0.007445799,-0.003191057,-0.002127371
1.60E+15,3205,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,5.2,32759,16361,32737,32768,32765,32768,-0.000549316,-1.001403809,-0.00189209,0,-0.182926829,0,,-0.005388794,-9.823771362,-0.018561401,0,-0.003191057,0
1.60E+15,3385,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,5.4,32771,16337,32693,32767,32763,32766,0.000183105,-1.002868652,-0.004577637,-0.06097561,-0.304878049,-0.12195122,,0.001796265,-9.838141479,-0.044906616,-0.001063686,-0.005318428,-0.002127371
1.60E+15,3509,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,5.6,32793,16572,32653,32760,32765,32767,0.001525879,-0.988525391,-0.007019043,-0.487804878,-0.182926829,-0.06097561,,0.014968872,-9.697434082,-0.068856812,-0.008509485,-0.003191057,-0.001063686
1.60E+15,3453,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,5.8,32788,16267,32766,32767,32763,32768,0.001220703,-1.007141113,-0.00012207,-0.06097561,-0.304878049,0,,0.011975098,-9.880054321,-0.00119751,-0.001063686,-0.005318428,0
1.60E+15,3345,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,6,32777,16570,32657,32762,32765,32765,0.000549316,-0.988647461,-0.006774902,-0.365853659,-0.182926829,-0.182926829,,0.005388794,-9.698631592,-0.066461792,-0.006382114,-0.003191057,-0.003191057
1.60E+15,3385,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,6.2,32791,16582,32646,32760,32766,32767,0.001403809,-0.987915039,-0.007446289,-0.487804878,-0.12195122,-0.06097561,,0.013771362,-9.691446533,-0.073048096,-0.008509485,-0.002127371,-0.001063686
1.60E+15,3592,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,6.4,32775,16296,32775,32767,32765,32766,0.000427246,-1.005371094,0.000427246,-0.06097561,-0.182926829,-0.12195122,,0.004191284,-9.86269043,0.004191284,-0.001063686,-0.003191057,-0.002127371
1.60E+15,3713,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,6.6,32810,16560,32673,32761,32765,32767,0.002563477,-0.989257813,-0.00579834,-0.426829268,-0.182926829,-0.06097561,,0.025147705,-9.704619141,-0.056881714,-0.007445799,-0.003191057,-0.001063686
1.60E+15,3634,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,6.8,32804,16315,32681,32766,32764,32767,0.002197266,-1.004211426,-0.005310059,-0.12195122,-0.243902439,-0.06097561,,0.021555176,-9.851314087,-0.052091675,-0.002127371,-0.004254743,-0.001063686
1.60E+15,3520,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,7,32774,16381,32672,32765,32765,32767,0.000366211,-1.000183105,-0.005859375,-0.182926829,-0.182926829,-0.06097561,,0.003592529,-9.811796265,-0.057480469,-0.003191057,-0.003191057,-0.001063686
1.60E+15,3583,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,7.2,32775,16427,32707,32762,32766,32766,0.000427246,-0.997375488,-0.003723145,-0.365853659,-0.12195122,-0.12195122,,0.004191284,-9.78425354,-0.036524048,-0.006382114,-0.002127371,-0.002127371
1.60E+15,3786,-9.09E-12,128,0,0,0,32774,16315,32728,32770,32763,32766,1,4,4,,7.4,32793,16479,32668,32765,32765,32766,0.001525879,-0.99420166,-0.006103516,-0.182926829,-0.182926829,-0.12195122,,0.014968872,-9.753118286,-0.059875488,-0.003191057,-0.003191057,-0.002127371
1.60E+15,3883,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,7.6,32797,16339,32743,32766,32764,32766,0.00177002,-1.002746582,-0.001525879,-0.12195122,-0.243902439,-0.12195122,,0.017363892,-9.83694397,-0.014968872,-0.002127371,-0.004254743,-0.002127371
1.60E+15,3796,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,7.8,32770,16271,32760,32765,32764,32767,0.00012207,-1.006896973,-0.000488281,-0.182926829,-0.243902439,-0.06097561,,0.00119751,-9.877659302,-0.004790039,-0.003191057,-0.004254743,-0.001063686
1.60E+15,3690,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,8,32811,16580,32678,32762,32766,32766,0.002624512,-0.988037109,-0.005493164,-0.365853659,-0.12195122,-0.12195122,,0.02574646,-9.692644043,-0.053887939,-0.006382114,-0.002127371,-0.002127371
1.60E+15,3764,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,8.2,32792,16330,32723,32766,32764,32766,0.001464844,-1.003295898,-0.002746582,-0.12195122,-0.243902439,-0.12195122,,0.014370117,-9.842332764,-0.02694397,-0.002127371,-0.004254743,-0.002127371
1.60E+15,3960,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,8.4,32798,16485,32687,32761,32764,32766,0.001831055,-0.993835449,-0.004943848,-0.426829268,-0.243902439,-0.12195122,,0.017962646,-9.749525757,-0.048499146,-0.007445799,-0.004254743,-0.002127371
1.60E+15,4059,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,8.6,32768,16411,32741,32762,32765,32766,0,-0.998352051,-0.001647949,-0.365853659,-0.182926829,-0.12195122,,0,-9.793833618,-0.016166382,-0.006382114,-0.003191057,-0.002127371
1.60E+15,3964,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,8.8,32816,16485,32726,32765,32763,32767,0.002929688,-0.993835449,-0.002563477,-0.182926829,-0.304878049,-0.06097561,,0.028740234,-9.749525757,-0.025147705,-0.003191057,-0.005318428,-0.001063686
1.60E+15,3871,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,9,32795,16324,32732,32765,32765,32767,0.001647949,-1.003662109,-0.002197266,-0.182926829,-0.182926829,-0.06097561,,0.016166382,-9.845925293,-0.021555176,-0.003191057,-0.003191057,-0.001063686
1.60E+15,3945,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,9.2,32792,16541,32641,32763,32764,32767,0.001464844,-0.99041748,-0.007751465,-0.304878049,-0.243902439,-0.06097561,,0.014370117,-9.715995483,-0.07604187,-0.005318428,-0.004254743,-0.001063686
1.60E+15,4140,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,9.4,32787,16574,32645,32761,32763,32767,0.001159668,-0.98840332,-0.007507324,-0.426829268,-0.304878049,-0.06097561,,0.011376343,-9.696236572,-0.073646851,-0.007445799,-0.005318428,-0.001063686
1.60E+15,4219,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,9.6,32810,16263,32734,32768,32763,32767,0.002563477,-1.007385254,-0.002075195,0,-0.304878049,-0.06097561,,0.025147705,-9.882449341,-0.020357666,0,-0.005318428,-0.001063686
1.60E+15,4125,-9.09E-12,128,0,0,0,32776,16542,32677,32762,32765,32766,1,4,4,,9.8,32802,16537,32621,32760,32765,32764,0.002075195,-0.990661621,-0.008972168,-0.487804878,-0.182926829,-0.243902439,,0.020357666,-9.718390503,-0.088016968,-0.008509485,-0.003191057,-0.004254743
1.60E+15,4024,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,10,32767,16317,32745,32766,32764,32768,-6.10E-05,-1.004089355,-0.001403809,-0.12195122,-0.243902439,0,,-0.000598755,-9.850116577,-0.013771362,-0.002127371,-0.004254743,0
1.60E+15,4106,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,10.2,32762,16495,32718,32761,32765,32766,-0.000366211,-0.993225098,-0.003051758,-0.426829268,-0.182926829,-0.12195122,,-0.003592529,-9.743538208,-0.029937744,-0.007445799,-0.003191057,-0.002127371
1.60E+15,4303,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,10.4,32777,16450,32732,32762,32765,32767,0.000549316,-0.99597168,-0.002197266,-0.365853659,-0.182926829,-0.06097561,,0.005388794,-9.770482178,-0.021555176,-0.006382114,-0.003191057,-0.001063686
1.60E+15,4387,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,10.6,32769,16392,32698,32766,32764,32766,6.10E-05,-0.999511719,-0.004272461,-0.12195122,-0.243902439,-0.12195122,,0.000598755,-9.805209961,-0.041912842,-0.002127371,-0.004254743,-0.002127371
1.60E+15,4285,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,10.8,32801,16415,32741,32760,32765,32767,0.00201416,-0.99810791,-0.001647949,-0.487804878,-0.182926829,-0.06097561,,0.019758911,-9.791438599,-0.016166382,-0.008509485,-0.003191057,-0.001063686
1.60E+15,4189,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,11,32804,16341,32728,32765,32765,32766,0.002197266,-1.002624512,-0.002441406,-0.182926829,-0.182926829,-0.12195122,,0.021555176,-9.83574646,-0.023950195,-0.003191057,-0.003191057,-0.002127371
1.60E+15,4269,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,11.2,32774,16532,32709,32763,32765,32767,0.000366211,-0.990966797,-0.003601074,-0.304878049,-0.182926829,-0.06097561,,0.003592529,-9.721384277,-0.035326538,-0.005318428,-0.003191057,-0.001063686
1.60E+15,4464,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,11.4,32765,16288,32724,32766,32765,32767,-0.000183105,-1.005859375,-0.002685547,-0.12195122,-0.182926829,-0.06097561,,-0.001796265,-9.867480469,-0.026345215,-0.002127371,-0.003191057,-0.001063686
1.60E+15,4540,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,11.6,32830,16556,32705,32762,32766,32767,0.00378418,-0.989501953,-0.003845215,-0.365853659,-0.12195122,-0.06097561,,0.037122803,-9.70701416,-0.037721558,-0.006382114,-0.002127371,-0.001063686
1.60E+15,4416,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,11.8,32792,16573,32723,32760,32766,32766,0.001464844,-0.988464355,-0.002746582,-0.487804878,-0.12195122,-0.12195122,,0.014370117,-9.696835327,-0.02694397,-0.008509485,-0.002127371,-0.002127371
1.60E+15,4332,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,12,32771,16360,32686,32767,32765,32769,0.000183105,-1.001464844,-0.005004883,-0.06097561,-0.182926829,0.06097561,,0.001796265,-9.824370117,-0.0490979,-0.001063686,-0.003191057,0.001063686
1.60E+15,4421,-9.09E-12,128,0,0,0,32762,16457,32635,32758,32765,32767,1,4,4,,12.2,32783,16503,32686,32759,32765,32765,0.000915527,-0.992736816,-0.005004883,-0.548780488,-0.182926829,-0.182926829,,0.008981323,-9.738748169,-0.0490979,-0.009573171,-0.003191057,-0.003191057
1.60E+15,4613,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,12.4,32790,16376,32718,32769,32764,32766,0.001342773,-1.000488281,-0.003051758,0.06097561,-0.243902439,-0.12195122,,0.013172607,-9.814790039,-0.029937744,0.001063686,-0.004254743,-0.002127371
1.60E+15,4680,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,12.6,32769,16428,32740,32763,32763,32765,6.10E-05,-0.997314453,-0.001708984,-0.304878049,-0.304878049,-0.182926829,,0.000598755,-9.783654785,-0.016765137,-0.005318428,-0.005318428,-0.003191057
1.60E+15,4559,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,12.8,32789,16296,32781,32767,32766,32766,0.001281738,-1.005371094,0.000793457,-0.06097561,-0.12195122,-0.12195122,,0.012573853,-9.86269043,0.007783813,-0.001063686,-0.002127371,-0.002127371
1.60E+15,4477,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,13,32810,16554,32665,32761,32765,32765,0.002563477,-0.989624023,-0.006286621,-0.426829268,-0.182926829,-0.182926829,,0.025147705,-9.70821167,-0.061671753,-0.007445799,-0.003191057,-0.003191057
1.60E+15,4574,-9.09E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,13.2,32776,16292,32771,32766,32764,32768,0.000488281,-1.005615234,0.000183105,-0.12195122,-0.243902439,0,,0.004790039,-9.865085449,0.001796265,-0.002127371,-0.004254743,0
1.60E+15,4765,-9.10E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,13.4,32780,16586,32695,32762,32765,32766,0.000732422,-0.987670898,-0.004455566,-0.365853659,-0.182926829,-0.12195122,,0.007185059,-9.689051514,-0.043709106,-0.006382114,-0.003191057,-0.002127371
1.60E+15,4812,-9.11E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,13.6,32803,16514,32675,32760,32764,32767,0.00213623,-0.99206543,-0.00567627,-0.487804878,-0.243902439,-0.06097561,,0.020956421,-9.732161865,-0.055684204,-0.008509485,-0.004254743,-0.001063686
1.60E+15,4691,-9.14E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,13.8,32786,16383,32739,32767,32765,32765,0.001098633,-1.000061035,-0.00177002,-0.06097561,-0.182926829,-0.182926829,,0.010777588,-9.810598755,-0.017363892,-0.001063686,-0.003191057,-0.003191057
1.60E+15,4605,-9.18E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,14,32815,16406,32729,32764,32764,32766,0.002868652,-0.998657227,-0.002380371,-0.243902439,-0.243902439,-0.12195122,,0.028141479,-9.796827393,-0.02335144,-0.004254743,-0.004254743,-0.002127371
1.60E+15,4708,-9.25E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,14.2,32772,16515,32665,32763,32765,32766,0.000244141,-0.992004395,-0.006286621,-0.304878049,-0.182926829,-0.12195122,,0.00239502,-9.73156311,-0.061671753,-0.005318428,-0.003191057,-0.002127371
1.60E+15,4913,-9.37E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,14.4,32817,16570,32662,32761,32765,32768,0.002990723,-0.988647461,-0.006469727,-0.426829268,-0.182926829,0,,0.029338989,-9.698631592,-0.063468018,-0.007445799,-0.003191057,0
1.60E+15,4951,-9.54E-12,128,0,0,0,32751,16296,32722,32768,32765,32767,1,4,4,,14.6,32773,16324,32700,32764,32763,32766,0.000305176,-1.003662109,-0.004150391,-0.243902439,-0.304878049,-0.12195122,,0.002993774,-9.845925293,-0.040715332,-0.004254743,-0.005318428,-0.002127371
1.60E+15,4823,-9.79E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,14.8,32840,16450,32796,32760,32765,32771,0.004394531,-0.99597168,0.001708984,-0.487804878,-0.182926829,0.182926829,,0.043110352,-9.770482178,0.016765137,-0.008509485,-0.003191057,0.003191057
1.60E+15,4749,-1.01E-11,128,0,0,0,0,0,0,0,0,0,1,4,4,,15,32866,16457,32718,32768,32765,32769,0.005981445,-0.995544434,-0.003051758,0,-0.182926829,0.06097561,,0.058677979,-9.766290894,-0.029937744,0,-0.003191057,0.001063686
1.60E+15,4858,-1.04E-11,128,0,0,0,0,0,0,0,0,0,1,4,4,,15.2,32714,16552,32498,32765,32765,32772,-0.003295898,-0.989746094,-0.016479492,-0.182926829,-0.182926829,0.243902439,,-0.032332764,-9.70940918,-0.161663818,-0.003191057,-0.003191057,0.004254743
1.60E+15,5041,-1.05E-11,128,0,0,0,0,0,0,0,0,0,1,4,4,,15.4,32487,16302,32717,32746,32764,32765,-0.017150879,-1.005004883,-0.003112793,-1.341463415,-0.243902439,-0.182926829,,-0.168250122,-9.8590979,-0.030536499,-0.023401084,-0.004254743,-0.003191057
1.60E+15,5084,-1.03E-11,128,0,0,0,0,0,0,0,0,0,1,4,4,,15.6,32959,16551,32670,32752,32765,32769,0.011657715,-0.989807129,-0.005981445,-0.975609756,-0.182926829,0.06097561,,0.114362183,-9.710007935,-0.058677979,-0.01701897,-0.003191057,0.001063686
1.60E+15,4950,-8.93E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,15.8,32463,16252,33152,32750,32764,32792,-0.018615723,-1.008056641,0.0234375,-1.097560976,-0.243902439,1.463414634,,-0.182620239,-9.889035645,0.229921875,-0.019146341,-0.004254743,0.025528455
1.60E+15,4880,-5.50E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,16,32901,16371,32837,32791,32766,32750,0.008117676,-1.000793457,0.004211426,1.402439024,-0.12195122,-1.097560976,,0.079634399,-9.817783813,0.041314087,0.02446477,-0.002127371,-0.019146341
1.60E+15,4992,1.79E-12,128,0,0,0,0,0,0,0,0,0,1,4,4,,16.2,32464,16451,32824,32752,32765,32760,-0.018554688,-0.995910645,0.003417969,-0.975609756,-0.182926829,-0.487804878,,-0.182021484,-9.769883423,0.033530273,-0.01701897,-0.003191057,-0.008509485
1.60E+15,5171,1.57E-11,128,0,0,0,0,0,0,0,0,0,1,4,4,,16.4,32877,16373,32816,32815,32738,32702,0.006652832,-1.000671387,0.002929688,2.865853659,-1.829268293,-4.024390244,,0.065264282,-9.816586304,0.028740234,0.049993225,-0.031910569,-0.070203252
1.60E+15,5199,4.02E-11,128,0,0,0,0,0,0,0,0,0,1,4,4,,16.6,32670,16388,32775,32690,32775,32808,-0.005981445,-0.999755859,0.000427246,-4.756097561,0.426829268,2.43902439,,-0.058677979,-9.80760498,0.004191284,-0.08296748,0.007445799,0.042547425
1.60E+15,5076,8.08E-11,128,0,0,0,0,0,0,0,0,0,1,4,4,,16.8,33070,16295,33043,32742,32762,32764,0.018432617,-1.005432129,0.016784668,-1.585365854,-0.365853659,-0.243902439,,0.180823975,-9.863289185,0.164657593,-0.027655827,-0.006382114,-0.004254743
1.60E+15,5000,1.44E-10,128,0,0,0,32777,16325,32774,32766,32765,32767,1,4,4,,17,32900,16566,32163,32780,32764,32797,0.008056641,-0.988891602,-0.03692627,0.731707317,-0.243902439,1.768292683,,0.079035645,-9.701026611,-0.362246704,0.012764228,-0.004254743,0.030846883
1.60E+15,5109,2.35E-10,128,0,0,0,0,0,0,0,0,0,1,4,4,,17.2,32564,16378,32560,32752,32732,32793,-0.012451172,-1.000366211,-0.012695313,-0.975609756,-2.195121951,1.524390244,,-0.122145996,-9.813592529,-0.124541016,-0.01701897,-0.038292683,0.026592141
1.60E+15,5296,3.56E-10,128,0,0,0,0,0,0,0,0,0,1,4,4,,17.4,33027,16464,32883,32751,32287,32772,0.015808105,-0.995117188,0.007019043,-1.036585366,-29.32926829,0.243902439,,0.155077515,-9.762099609,0.068856812,-0.018082656,-0.511632791,0.004254743
1.60E+15,5319,4.97E-10,128,0,0,0,0,0,0,0,0,0,1,4,4,,17.6,33089,16435,32798,32820,31744,32748,0.019592285,-0.996887207,0.001831055,3.170731707,-62.43902439,-1.219512195,,0.192200317,-9.779463501,0.017962646,0.055311653,-1.089214092,-0.021273713
1.60E+15,5187,6.22E-10,128,0,0,0,0,0,0,0,0,0,1,4,4,,17.8,33378,16134,33688,32811,31564,32799,0.037231445,-1.015258789,0.056152344,2.62195122,-73.41463415,1.890243902,,0.365240479,-9.959688721,0.550854492,0.045738482,-1.280677507,0.032974255
1.60E+15,5120,6.44E-10,128,0,0,0,0,0,0,0,0,0,1,4,4,,18,32797,16517,33052,32784,31442,32807,0.00177002,-0.991882324,0.017333984,0.975609756,-80.85365854,2.37804878,,0.017363892,-9.730365601,0.170046387,0.01701897,-1.410447154,0.04148374
1.60E+15,5243,3.84E-10,128,0,0,0,0,0,0,0,0,0,1,4,4,,18.2,32524,16345,32542,32848,31382,32728,-0.014892578,-1.002380371,-0.013793945,4.87804878,-84.51219512,-2.43902439,,-0.146096191,-9.83335144,-0.135318604,0.085094851,-1.474268293,-0.042547425
1.60E+15,5408,-4.89E-10,128,0,0,0,0,0,0,0,0,0,1,4,4,,18.4,31337,16459,32467,32769,31539,32788,-0.087341309,-0.995422363,-0.018371582,0.06097561,-74.93902439,1.219512195,,-0.856818237,-9.765093384,-0.18022522,0.001063686,-1.307269648,0.021273713
1.60E+15,5428,-2.55E-09,128,0,0,0,0,0,0,0,0,0,1,4,4,,18.6,32465,16572,33005,32769,31579,32761,-0.018493652,-0.988525391,0.014465332,0.06097561,-72.5,-0.426829268,,-0.181422729,-9.697434082,0.141904907,0.001063686,-1.264722222,-0.007445799
1.60E+15,5297,-6.72E-09,128,0,0,0,0,0,0,0,0,0,1,4,4,,18.8,32558,16175,33713,32758,32750,32780,-0.012817383,-1.012756348,0.057678223,-0.609756098,-1.097560976,0.731707317,,-0.125738525,-9.935139771,0.565823364,-0.010636856,-0.019146341,0.012764228
