1595877853234113,8192.0,-9.094947E-12,32,0,0,0.0,46942.0,28883.0,25994.0,32759.0,32835.0,32781.0,1,4,4
1595877853237446,8192.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853240780,445.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853244113,439.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853247446,436.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853250780,433.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853254113,429.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853257446,418.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853260780,382.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853264113,323.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853267446,266.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853270780,212.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853274113,170.0,-9.094947E-12,32,0,0,0.0,46873.0,28743.0,26074.0,32736.0,32735.0,32762.0,1,4,4
1595877853277446,138.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853280780,114.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853284113,94.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853287446,86.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853290780,69.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853294113,60.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853297446,57.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853300780,58.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853304113,57.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853307446,58.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853310780,58.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853314113,57.0,-9.094947E-12,32,0,0,0.0,46674.0,28853.0,25886.0,32747.0,32797.0,32778.0,1,4,4
1595877853317446,57.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595877853320780,58.0,-9.094947E-12,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
