1595623495959111,8192.0,-9.094947E-12,4096,0,2048,0.0,32979.0,32932.0,15997.0,32763.0,32765.0,32765.0,1,4,4
1595623495962444,8192.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623495965778,8192.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623495969111,425.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623495972444,419.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623495975778,417.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623495979111,413.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623495982444,405.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623495985778,374.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623495989111,322.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623495992444,264.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623495995778,212.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623495999111,170.0,-9.094947E-12,4096,0,2048,0.0,32949.0,32917.0,15937.0,32762.0,32766.0,32766.0,1,4,4
1595623496002444,137.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496005778,111.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496009111,91.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496012444,81.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496015778,65.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496019111,56.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496022444,56.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496025778,49.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496029111,49.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496032444,49.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496035778,49.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496039111,49.0,-9.094947E-12,4096,0,2048,0.0,32975.0,32906.0,15951.0,32764.0,32765.0,32767.0,1,4,4
1595623496042444,50.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496045778,48.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496049111,49.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496052444,50.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496055778,49.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496059111,49.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
1595623496062444,49.0,-9.094947E-12,4096,0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,4
